# BTC/ETH daily — sanity-check fixture (NOT canonical)
# source: CoinMetrics community data (PriceUSD, close-only reference rate)
# OHLC are degenerate: open=high=low=close=PriceUSD, volume=0
#   => Donchian here is Donchian-on-CLOSE, not high/low. Sanity only.
# canonical OHLCV = Binance via ccxt (CcxtLoader), V2-T validation.
# range: 2019-01-01..2024-12-31  built by build_fixture.py
date,open,high,low,close,volume
2023-06-09,1838.42196376388,1838.42196376388,1838.42196376388,1838.42196376388,0
2023-06-10,1752.90041496201,1752.90041496201,1752.90041496201,1752.90041496201,0
2023-06-11,1751.8336811806,1751.8336811806,1751.8336811806,1751.8336811806,0
2023-06-12,1742.45293424898,1742.45293424898,1742.45293424898,1742.45293424898,0
2023-06-13,1736.92458503799,1736.92458503799,1736.92458503799,1736.92458503799,0
2023-06-14,1650.15449649328,1650.15449649328,1650.15449649328,1650.15449649328,0
2023-06-15,1663.84364611338,1663.84364611338,1663.84364611338,1663.84364611338,0
2023-06-16,1716.62002104033,1716.62002104033,1716.62002104033,1716.62002104033,0
2023-06-17,1727.57647136178,1727.57647136178,1727.57647136178,1727.57647136178,0
2023-06-18,1720.11903828171,1720.11903828171,1720.11903828171,1720.11903828171,0
2023-06-19,1734.98348451198,1734.98348451198,1734.98348451198,1734.98348451198,0
2023-06-20,1789.79935710111,1789.79935710111,1789.79935710111,1789.79935710111,0
2023-06-21,1894.31125803624,1894.31125803624,1894.31125803624,1894.31125803624,0
2023-06-22,1874.36079076563,1874.36079076563,1874.36079076563,1874.36079076563,0
2023-06-23,1891.57702922268,1891.57702922268,1891.57702922268,1891.57702922268,0
2023-06-24,1876.10660052601,1876.10660052601,1876.10660052601,1876.10660052601,0
2023-06-25,1899.80092402104,1899.80092402104,1899.80092402104,1899.80092402104,0
2023-06-26,1857.5683351841,1857.5683351841,1857.5683351841,1857.5683351841,0
2023-06-27,1888.94404208065,1888.94404208065,1888.94404208065,1888.94404208065,0
2023-06-28,1829.66858649912,1829.66858649912,1829.66858649912,1829.66858649912,0
2023-06-29,1853.17543687902,1853.17543687902,1853.17543687902,1853.17543687902,0
2023-06-30,1934.61751548802,1934.61751548802,1934.61751548802,1934.61751548802,0
2023-07-01,1923.13508825248,1923.13508825248,1923.13508825248,1923.13508825248,0
2023-07-02,1935.59753769725,1935.59753769725,1935.59753769725,1935.59753769725,0
2023-07-03,1954.20382291058,1954.20382291058,1954.20382291058,1954.20382291058,0
2023-07-04,1938.38063091759,1938.38063091759,1938.38063091759,1938.38063091759,0
2023-07-05,1912.14585213325,1912.14585213325,1912.14585213325,1912.14585213325,0
2023-07-06,1854.37547632963,1854.37547632963,1854.37547632963,1854.37547632963,0
2023-07-07,1869.3275622443,1869.3275622443,1869.3275622443,1869.3275622443,0
2023-07-08,1864.05657831677,1864.05657831677,1864.05657831677,1864.05657831677,0
2023-07-09,1862.63280011689,1862.63280011689,1862.63280011689,1862.63280011689,0
2023-07-10,1880.33877177089,1880.33877177089,1880.33877177089,1880.33877177089,0
2023-07-11,1878.36697545295,1878.36697545295,1878.36697545295,1878.36697545295,0
2023-07-12,1871.59052337814,1871.59052337814,1871.59052337814,1871.59052337814,0
2023-07-13,2002.01825043834,2002.01825043834,2002.01825043834,2002.01825043834,0
2023-07-14,1935.13725511397,1935.13725511397,1935.13725511397,1935.13725511397,0
2023-07-15,1930.71778521333,1930.71778521333,1930.71778521333,1930.71778521333,0
2023-07-16,1924.54624693162,1924.54624693162,1924.54624693162,1924.54624693162,0
2023-07-17,1912.2863798948,1912.2863798948,1912.2863798948,1912.2863798948,0
2023-07-18,1897.39907071888,1897.39907071888,1897.39907071888,1897.39907071888,0
2023-07-19,1889.51615166569,1889.51615166569,1889.51615166569,1889.51615166569,0
2023-07-20,1891.97682437171,1891.97682437171,1891.97682437171,1891.97682437171,0
2023-07-21,1892.11009234366,1892.11009234366,1892.11009234366,1892.11009234366,0
2023-07-22,1861.28420485096,1861.28420485096,1861.28420485096,1861.28420485096,0
2023-07-23,1887.97183430742,1887.97183430742,1887.97183430742,1887.97183430742,0
2023-07-24,1849.92425336061,1849.92425336061,1849.92425336061,1849.92425336061,0
2023-07-25,1857.55349269433,1857.55349269433,1857.55349269433,1857.55349269433,0
2023-07-26,1871.16815838691,1871.16815838691,1871.16815838691,1871.16815838691,0
2023-07-27,1859.04174693162,1859.04174693162,1859.04174693162,1859.04174693162,0
2023-07-28,1875.01526972531,1875.01526972531,1875.01526972531,1875.01526972531,0
2023-07-29,1881.00276534191,1881.00276534191,1881.00276534191,1881.00276534191,0
2023-07-30,1861.50678521333,1861.50678521333,1861.50678521333,1861.50678521333,0
2023-07-31,1856.18514465225,1856.18514465225,1856.18514465225,1856.18514465225,0
2023-08-01,1866.98985067212,1866.98985067212,1866.98985067212,1866.98985067212,0
2023-08-02,1838.2950862069,1838.2950862069,1838.2950862069,1838.2950862069,0
2023-08-03,1835.91625482174,1835.91625482174,1835.91625482174,1835.91625482174,0
2023-08-04,1826.2735829924,1826.2735829924,1826.2735829924,1826.2735829924,0
2023-08-05,1835.38041437756,1835.38041437756,1835.38041437756,1835.38041437756,0
